fixture_id,home_team,away_team,home_goals,away_goals,venue,referee,round,date,season,status,home_coach,home_formation,home_players,away_coach,away_formation,away_players,H_avg_ratings,A_avg_ratings
635983,Al-Ettifaq,Al-Ahli Jeddah,1.0,2.0,Prince Mohamed bin Fahd Stadium,Sultan Al-Harbi,15,2021-01-24T19:10:00+03:00,2020/2021,Match Finished,,4-4-2,"[('Mohammed Alhaeti', 'G'), ('Saleh Al Qumayzi', 'D'), ('Saeed Al-Rabiei', 'D'), ('Ail Fuad', 'D'), ('Fahad Ghazi', 'D'), ('Mohammed Al Kuwaykibi', 'M'), ('Souza', 'M'), ('Ali Hazazi', 'M'), ('Naïm Sliti', 'M'), ('Souleymane Doukara', 'F'), ('Walid Azarou', 'F')]",,4-1-4-1,"[('Mohammed Al-Owais', 'G'), ('Yazeed Al Bakr', 'D'), ('Motaz Hawsawi', 'D'), ('Mohammed Al-Fatil', 'D'), ('Lucas Lima', 'D'), ('Ljubomir Fejsa', 'M'), ('Salman Al-Muwashar', 'M'), ('Ali Al-Asmari', 'M'), ('Hussain Al Moqahwi', 'M'), ('Alexandru Mitriță', 'M'), ('Samuel Owusu', 'F')]",6.91,6.99
635986,Al Taawon,Dhamk,3.0,1.0,King Abdullah bin Abdulaziz City,Majed Al Shamrani,15,2021-01-25T14:40:00+03:00,2020/2021,Match Finished,Abdullah Assiri,4-2-3-1,"[('Cássio', 'G'), ('Yaseen Barnawi', 'D'), ('Ahmad Asiri', 'D'), ('Nawaf Al-Sabhi', 'D'), ('Hassan Kadesh', 'D'), ('Ryan Al-Mousa', 'M'), ('Sandro Manoel', 'M'), ('Faisal Darwish', 'M'), ('Mutair Al Zahrani', 'M'), ('Sumaihan Al-Nabet', 'M'), ('Léandre Tawamba', 'F')]",K. Režić,3-5-2,"[('Khaled Mohammed Shraheli', 'G'), ('Farouk Chafaï', 'D'), ('Sergio Vittor', 'D'), ('Cristian Lema', 'D'), ('Tariq Mohammed', 'M'), ('Bilel Saidani', 'M'), ('Domagoj Antolić', 'M'), ('Abdulaziz Majrashi', 'M'), ('Mohammed Alzubaidi', 'M'), ('Mazen Abusharara', 'F'), ('Mansour Hamzi', 'F')]",6.99,6.49
635979,Al-Faisaly FC,Al-Hilal Saudi FC,1.0,1.0,Al Majma'ah Sports City Stadium,Raed Al Zahrani,15,2021-01-25T17:15:00+03:00,2020/2021,Match Finished,Péricles Chamusca,4-2-3-1,"[('Mustafa Malaika', 'G'), ('Abdullah Alhassan', 'D'), ('Waleed Al-Ahmed', 'D'), ('Igor Rossi', 'D'), ('Hussain Qasim', 'D'), ('Alexander Merkel', 'M'), ('Hicham Faik', 'M'), ('Ahmed Ashraf', 'M'), ('Romain Amalfitano', 'M'), ('Guilherme Augusto', 'M'), ('Júlio Tavares', 'F')]",R. Lucescu,4-4-2,"[('Abdullah Al-Mayouf', 'G'), ('Mohammed Al-Burayk', 'D'), ('Hyun Soo Jang', 'D'), ('Mohammed Jahfali', 'D'), ('Yasir Al-Shahrani', 'D'), ('André Carrillo', 'M'), ('Mohamed Kanno', 'M'), ('Gustavo Cuéllar', 'M'), ('Hattan Bahebri', 'M'), ('Bafetimbi Gomis', 'F'), ('Sebastian Giovinco', 'F')]",6.96,6.91
635985,Al Wehda Club,Al Shabab,2.0,4.0,King Abdulaziz Sports City Stadium,Faisal Alblwi,15,2021-01-25T17:45:00+03:00,2020/2021,Match Finished,Ivo Vieira,4-2-3-1,"[('Abdullah Hussein Al Owisher', 'G'), ('Naif Kariri', 'D'), ('Abdullah Al Hafith', 'D'), ('Pedro Henrique', 'D'), ('Hamad Al Jayzani', 'D'), (""Ala'a Al-Hejji"", 'M'), ('Waleed Bakshween', 'M'), ('Luisinho', 'M'), ('Anselmo', 'M'), ('Hazzaa Ahmed Al-Ghamdi', 'M'), ('Youssouf Niakate', 'F')]",Carlos Hernandez,4-2-3-1,"[('Majed Zaid', 'G'), ('Mohammed Salem', 'D'), ('Igor Lichnovsky', 'D'), ('Ahmed Sharahili', 'D'), ('Abdullah Al-Zoari', 'D'), ('Jamal Bajandouh', 'M'), ('Éver Banega', 'M'), ('Sebá', 'M'), ('Cristian Guanca', 'M'), ('Fábio Martins', 'M'), ('Abdullah Alhamddan', 'F')]",6.55,7.28
635982,Al Baten,Al-Ain,2.0,1.0,Al-Batin FC Stadium,Turki Al Khudair,15,2021-01-26T14:30:00+03:00,2020/2021,Match Finished,José Garrido,4-2-3-1,"[('Martín Campaña', 'G'), ('Saad Al Khayri', 'D'), ('Renato Chaves', 'D'), ('Xandro Schenk', 'D'), ('Abdulmalek Al-Shammary', 'D'), ('Dhaifallah Al-Qarni', 'M'), ('Khaleem Hyland', 'M'), ('Youssef El Jebli', 'M'), ('Zakaria Al-Sudani', 'M'), ('Saleh Al Abbas', 'M'), ('Fabio Abreu', 'F')]",M. Skibbe,4-2-3-1,"[('Ameen Bokhari', 'G'), ('Hassan Fallatah', 'D'), ('Hassan Al-Harbi', 'D'), ('Saif Hussain', 'D'), ('Yahia Al-Kabie', 'D'), ('Filip Bradarić', 'M'), ('Omar Al-Suhaymi', 'M'), ('Rabeaa Sefiani', 'M'), ('Getterson', 'M'), ('Mohammad Fouad', 'M'), ('Faisal Al-Jamaan', 'F')]",6.95,6.77
657763,Al-Faisaly FC,Al Taawon,0.0,0.0,Al Majma'ah Sports City Stadium,Abdullah Al-Shehri,16,2021-01-30T14:40:00+03:00,2020/2021,Match Finished,Péricles Chamusca,4-2-3-1,"[('Mustafa Malaika', 'G'), ('Abdullah Alhassan', 'D'), ('Raphael Silva', 'D'), ('Igor Rossi', 'D'), ('Mohammed Qassem', 'D'), ('Alexander Merkel', 'M'), ('Hicham Faik', 'M'), ('Ahmed Ashraf', 'M'), ('Romain Amalfitano', 'M'), ('Guilherme Augusto', 'M'), ('Júlio Tavares', 'F')]",Abdullah Assiri,4-2-3-1,"[('Cássio', 'G'), ('Yaseen Barnawi', 'D'), ('Iago Santos', 'D'), ('Ahmad Asiri', 'D'), ('Hassan Kadesh', 'D'), ('Ryan Al-Mousa', 'M'), ('Sandro Manoel', 'M'), ('Cedric Amissi', 'M'), ('Léandre Tawamba', 'M'), ('Abdullah Al-Jawaey', 'M'), ('Abdoulaye Sane', 'F')]",7.02,6.85
657764,Abha,Al Shabab,2.0,3.0,Prince Sultan bin Abdulaziz Sports City Stadium,Turki Al Khudair,16,2021-01-30T15:00:00+03:00,2020/2021,Match Finished,A. Chebbi,4-2-3-1,"[('Abdelali Mhamdi', 'G'), ('Karam Barnawi', 'D'), ('Mehdi Tahrat', 'D'), ('Amine Attouchi', 'D'), ('Sari Amro', 'D'), ('Riyadh Sharahili', 'M'), ('Abdulrahman Al-Barakah', 'M'), ('Craig Goodwin', 'M'), ('Saad Bguir', 'M'), ('Saleh Al-Amri', 'M'), ('Carlos Strandberg', 'F')]",Carlos Hernandez,4-2-3-1,"[('Majed Zaid', 'G'), ('Mohammed Salem', 'D'), ('Igor Lichnovsky', 'D'), ('Ahmed Sharahili', 'D'), ('Abdullah Al-Zoari', 'D'), (""Alfred N'Diaye"", 'M'), ('Éver Banega', 'M'), ('Sebá', 'M'), ('Husain Al-Monassar', 'M'), ('Fábio Martins', 'M'), ('Cristian Guanca', 'F')]",6.81,7.21
657765,Al-Ettifaq,Al-Ittihad FC,2.0,0.0,Prince Mohamed bin Fahd Stadium,Majed Al Shamrani,16,2021-01-30T17:00:00+03:00,2020/2021,Match Finished,Khaled Al Atawi,4-4-2,"[('Mohammed Alhaeti', 'G'), ('Saleh Al Qumayzi', 'D'), ('Saeed Al-Rabiei', 'D'), ('Filip Kiss', 'D'), ('Fahad Ghazi', 'D'), ('Mohammed Al Kuwaykibi', 'M'), ('Souza', 'M'), ('Ali Hazazi', 'M'), ('Naïm Sliti', 'M'), ('Hazzaa Al-Hazzaa', 'F'), ('Walid Azarou', 'F')]",Fábio Carille,4-2-3-1,"[('Marcelo Grohe', 'G'), ('Saud Abdulhamid', 'D'), ('Ziyad Al-Sahafi', 'D'), ('Ahmed Hegazy', 'D'), ('Muhannad Alshanqeeti', 'D'), ('Bruno Henrique', 'M'), ('Karim El Ahmadi', 'M'), ('Abdulrahman Alobud', 'M'), ('Romarinho', 'M'), ('Garry Rodrigues', 'M'), ('Fahad Al Muwallad', 'F')]",7.41,6.77
657766,Al-Raed,Dhamk,4.0,2.0,King Abdullah bin Abdulaziz City,Mohammed Al Esmaiel,16,2021-01-31T14:45:00+03:00,2020/2021,Match Finished,B. Hasi,3-4-1-2,"[('Ahmad Al Harbi', 'G'), ('Aqel Al-Sahbi', 'D'), ('Nemanja Miletić', 'D'), ('Hussain Al-Showaish', 'D'), ('Mohammed Al-Dosari', 'M'), ('Sultan Farhan', 'M'), ('Abdullah Magrshi', 'M'), ('Ahmad Zain', 'M'), ('Abdullah Almogren', 'F'), ('Mohamed Al-Sahli', 'F'), ('Karim El Berkaoui', 'F')]",K. Režić,3-5-2,"[('Khaled Mohammed Shraheli', 'G'), ('Farouk Chafaï', 'D'), ('Sergio Vittor', 'D'), ('Cristian Lema', 'D'), ('Tariq Mohammed', 'M'), ('Bilel Saidani', 'M'), ('Ibrahim Alnakhli', 'M'), ('Domagoj Antolić', 'M'), ('Mansour Hamzi', 'M'), ('Mazen Abusharara', 'F'), ('Emilio Zelaya', 'F')]",7.08,6.43
657767,Al-Qadisiyah FC,Al Wehda Club,2.0,2.0,Prince Saud bin Jalawi Stadium,Khalid Al Juhani,16,2021-01-31T17:00:00+03:00,2020/2021,Match Finished,Y. Al Mannai,4-4-2,"[('Faisal Al-Masrahi', 'G'), ('Hamad Al Yami', 'D'), ('Khalifah Aldawsari', 'D'), ('Uroš Vitas', 'D'), ('Ibrahim Al-Sheail', 'D'), ('Stanley Ohawuchi', 'M'), ('Naif Hazzazi', 'M'), ('Rhys Williams', 'M'), ('Hassan Al-Amri', 'M'), ('Hussain Alnattar', 'F'), ('Carolus Andria', 'F')]",Ivo Vieira,4-2-3-1,"[('Abdullah Hussein Al Owisher', 'G'), ('Naif Kariri', 'D'), ('Alberto Botía', 'D'), ('Abdullah Al Hafith', 'D'), ('Hamad Al Jayzani', 'D'), ('Anselmo', 'M'), ('Waleed Bakshween', 'M'), ('Hernani', 'M'), (""Ala'a Al-Hejji"", 'M'), ('Hazzaa Ahmed Al-Ghamdi', 'M'), ('Youssouf Niakate', 'F')]",6.89,6.78
657768,Al-Ahli Jeddah,Al Baten,2.0,2.0,King Abdullah Sports City Reserve Stadium,Abdullah Al-Harbi,16,2021-01-31T19:10:00+03:00,2020/2021,Match Finished,,4-1-4-1,"[('Mohammed Al-Owais', 'G'), ('Yazeed Al Bakr', 'D'), ('Motaz Hawsawi', 'D'), ('Mohammed Al-Fatil', 'D'), ('Lucas Lima', 'D'), ('Ljubomir Fejsa', 'M'), ('Sultan Mandash', 'M'), ('Hussain Al Moqahwi', 'M'), ('Ali Al-Asmari', 'M'), ('Abdulrahman Ghareeb', 'M'), ('Salman Al-Muwashar', 'F')]",,4-2-3-1,"[('Martín Campaña', 'G'), ('Saad Al Khayri', 'D'), ('Renato Chaves', 'D'), ('Xandro Schenk', 'D'), ('Abdulmalek Al-Shammary', 'D'), ('Dhaifallah Al-Qarni', 'M'), ('Khaleem Hyland', 'M'), ('Zakaria Al-Sudani', 'M'), ('Youssef El Jebli', 'M'), ('Saleh Al Abbas', 'M'), ('Fabio Abreu', 'F')]",6.67,6.74
657771,Al-Ain,Al-Ettifaq,1.0,0.0,King Saud Sport City Stadium,Mohammed Al Hoaish,17,2021-02-04T15:05:00+03:00,2020/2021,Match Finished,M. Skibbe,4-2-3-1,"[('Ameen Bokhari', 'G'), ('Hassan Fallatah', 'D'), ('Hassan Al-Harbi', 'D'), ('Bastos', 'D'), ('Yahia Al-Kabie', 'D'), ('Filip Bradarić', 'M'), ('Saeed Al-Qarni', 'M'), ('Mohammad Fouad', 'M'), ('Juanpi Añor', 'M'), ('Amadou Moutari', 'M'), ('Getterson', 'F')]",Khaled Al Atawi,4-4-2,"[('Mohammed Alhaeti', 'G'), ('Saleh Al Qumayzi', 'D'), ('Saeed Al-Rabiei', 'D'), ('Filip Kiss', 'D'), ('Fahad Ghazi', 'D'), ('Saad Alselouli', 'M'), ('Ali Hazazi', 'M'), ('Ibrahim Mahnashi', 'M'), ('Naïm Sliti', 'M'), ('Hazzaa Al-Hazzaa', 'F'), ('Walid Azarou', 'F')]",7.0,6.84
657772,Al-Hilal Saudi FC,Abha,2.0,3.0,Prince Faisal bin Fahd Stadium,I. Tantashev,17,2021-02-04T17:15:00+03:00,2020/2021,Match Finished,R. Lucescu,4-4-2,"[('Abdullah Al-Mayouf', 'G'), ('Mohammed Al-Burayk', 'D'), ('Hyun Soo Jang', 'D'), ('Mohammed Jahfali', 'D'), ('Yasir Al-Shahrani', 'D'), ('André Carrillo', 'M'), ('Mohamed Kanno', 'M'), ('Gustavo Cuéllar', 'M'), ('Luciano Vietto', 'M'), ('Saleh Al-Shehri', 'F'), ('Bafetimbi Gomis', 'F')]",A. Chebbi,4-2-3-1,"[('Abdelali Mhamdi', 'G'), ('Nader Abdullah Al Sharari', 'D'), ('Mehdi Tahrat', 'D'), ('Amine Attouchi', 'D'), ('Sari Amro', 'D'), ('Abdulrahman Al-Barakah', 'M'), ('Riyadh Sharahili', 'M'), ('Fahad Bin Jumayah', 'M'), ('Saad Bguir', 'M'), ('Saleh Al-Amri', 'M'), ('Carlos Strandberg', 'F')]",6.81,6.96
657773,Al-Ittihad FC,Al-Fateh,4.0,1.0,King Abdulaziz Sports City Stadium,Ahmad Al Rumaikhani,17,2021-02-04T17:50:00+03:00,2020/2021,Match Finished,Fábio Carille,4-2-3-1,"[('Marcelo Grohe', 'G'), ('Saud Abdulhamid', 'D'), ('Ziyad Al-Sahafi', 'D'), ('Ahmed Hegazy', 'D'), ('Muhannad Alshanqeeti', 'D'), ('Abdulelah Al Malki', 'M'), ('Karim El Ahmadi', 'M'), ('Fahad Al Muwallad', 'M'), ('Romarinho', 'M'), ('Garry Rodrigues', 'M'), ('Aleksandar Prijović', 'F')]",Y. Ferrera,4-2-3-1,"[('Maksym Koval', 'G'), ('Nawaf Boushal', 'D'), ('Mohammed Naji', 'D'), ('Fahd Mohammed Al-Harbi', 'D'), ('Tawfiq Buhumaid', 'D'), ('Mohammed Al-Fuhaid', 'M'), ('Marwane Saadane', 'M'), ('Mourad Batna', 'M'), ('Sofiane Bendebka', 'M'), ('Ali Al-Zaqan', 'M'), ('Mitchell Te Vrede', 'F')]",7.03,6.73
657774,Al-Nassr,Al Taawon,3.0,0.0,King Saud University Stadium,Sultan Al-Harbi,17,2021-02-04T19:15:00+03:00,2020/2021,Match Finished,,4-2-3-1,"[('Brad Jones', 'G'), ('Sultan Al-Ghannam', 'D'), ('Abdulelah Alamri', 'D'), ('Abdullah Madu', 'D'), ('Ali Al-Oujami', 'D'), ('Petros', 'M'), ('Abdulmajeed Al-Sulaiheem', 'M'), ('Nordin Amrabat', 'M'), ('Sami Al-Najei', 'M'), ('Gonzalo Martinez', 'M'), ('Raed Al-Ghamdi', 'F')]",,4-2-3-1,"[('Cássio', 'G'), ('Yaseen Barnawi', 'D'), ('Iago Santos', 'D'), ('Ahmad Asiri', 'D'), ('Hassan Kadesh', 'D'), ('Mutair Al Zahrani', 'M'), ('Sandro Manoel', 'M'), ('Sumaihan Al-Nabet', 'M'), ('Cedric Amissi', 'M'), ('Abdullah Al-Jawaey', 'M'), ('Léandre Tawamba', 'F')]",7.0,6.42
657775,Al Baten,Al-Faisaly FC,0.0,2.0,Al-Batin FC Stadium,Sami Al Jires,17,2021-02-05T14:40:00+03:00,2020/2021,Match Finished,José Garrido,4-3-1-2,"[('Martín Campaña', 'G'), ('Omar Aloudah', 'D'), ('Renato Chaves', 'D'), ('Xandro Schenk', 'D'), ('Abdulmalek Al-Shammary', 'D'), ('Dhaifallah Al-Qarni', 'M'), ('Zakaria Al-Sudani', 'M'), ('Khaleem Hyland', 'M'), ('Youssef El Jebli', 'M'), ('Fabio Abreu', 'F'), ('Saleh Al Abbas', 'F')]",Péricles Chamusca,4-2-3-1,"[('Mustafa Malaika', 'G'), ('Abdullah Alhassan', 'D'), ('Raphael Silva', 'D'), ('Igor Rossi', 'D'), ('Mohammed Qassem', 'D'), ('Hicham Faik', 'M'), ('Alexander Merkel', 'M'), ('Ahmed Ashraf', 'M'), ('Romain Amalfitano', 'M'), ('Guilherme Augusto', 'M'), ('Júlio Tavares', 'F')]",6.7,7.2
657776,Al Wehda Club,Al-Ahli Jeddah,2.0,4.0,King Abdulaziz Sports City Stadium,Khaled Al Teris,17,2021-02-05T19:15:00+03:00,2020/2021,Match Finished,Ivo Vieira,4-2-3-1,"[('Abdullah Hussein Al Owisher', 'G'), ('Naif Kariri', 'D'), ('Alberto Botía', 'D'), ('Abdullah Al Hafith', 'D'), ('Hamad Al Jayzani', 'D'), (""Ala'a Al-Hejji"", 'M'), ('Waleed Bakshween', 'M'), ('Hussain Ahmed Al Issa', 'M'), ('Anselmo', 'M'), ('Hazzaa Ahmed Al-Ghamdi', 'M'), ('Youssouf Niakate', 'F')]",V. Milojević,4-1-4-1,"[('Mohammed Al-Owais', 'G'), ('Hassoun', 'D'), ('Motaz Hawsawi', 'D'), ('Mohammed Al-Fatil', 'D'), ('Lucas Lima', 'D'), ('Ljubomir Fejsa', 'M'), ('Salman Al-Muwashar', 'M'), ('Hussain Al Moqahwi', 'M'), ('Driss Fettouhi', 'M'), ('Abdulrahman Ghareeb', 'M'), ('Omar Al-Somah', 'F')]",6.7,7.03
657777,Dhamk,Al-Qadisiyah FC,2.0,2.0,Prince Sultan bin Abdulaziz Sports City Stadium,Mohammed Al Qarni,17,2021-02-06T15:00:00+03:00,2020/2021,Match Finished,K. Režić,4-4-1-1,"[('Moustapha Zeghba', 'G'), ('Abdulaziz Aseri', 'D'), ('Mohanad Al Najai', 'D'), ('Farouk Chafaï', 'D'), ('Mohammed Alzubaidi', 'D'), ('Mazen Abusharara', 'M'), ('Abdulaziz Majrashi', 'M'), ('Domagoj Antolić', 'M'), ('Mansour Hamzi', 'M'), ('Abdulaziz Al-Shahrani', 'F'), ('Emilio Zelaya', 'F')]",Y. Al Mannai,4-4-2,"[('Faisal Al-Masrahi', 'G'), ('Hamad Al Yami', 'D'), ('Khalifah Aldawsari', 'D'), ('Rhys Williams', 'D'), ('Ibrahim Al-Sheail', 'D'), ('Stanley Ohawuchi', 'M'), ('Naif Hazzazi', 'M'), ('Mihai Bordeianu', 'M'), ('Hassan Al-Amri', 'M'), ('Hussain Alnattar', 'F'), ('Carolus Andria', 'F')]",6.79,6.72
657778,Al Shabab,Al-Raed,4.0,1.0,Al-Shabab Club Stadium,Shukri Al Hanfosh,17,2021-02-06T17:20:00+03:00,2020/2021,Match Finished,Carlos Hernandez,4-2-3-1,"[('Majed Zaid', 'G'), ('Mohammed Salem', 'D'), ('Igor Lichnovsky', 'D'), ('Ahmed Sharahili', 'D'), ('Abdullah Al-Zoari', 'D'), ('Éver Banega', 'M'), (""Alfred N'Diaye"", 'M'), ('Sebá', 'M'), ('Cristian Guanca', 'M'), ('Fábio Martins', 'M'), ('Abdullah Alhamddan', 'F')]",B. Hasi,3-4-1-2,"[('Ahmad Al Harbi', 'G'), ('Aqel Al-Sahbi', 'D'), ('Nemanja Miletić', 'D'), ('Abdullah Al-Fahad', 'D'), ('Mohammed Al-Dosari', 'M'), ('Sultan Farhan', 'M'), ('Abdullah Almogren', 'M'), ('Ahmad Zain', 'M'), ('Mohamed Al-Sahli', 'F'), ('Ronnie Fernández', 'F'), ('Karim El Berkaoui', 'F')]",6.96,6.53
657769,Al-Ain,Al-Hilal Saudi FC,0.0,5.0,King Saud Sport City Stadium,Abdullah Al-Harbi,16,2021-02-09T15:05:00+03:00,2020/2021,Match Finished,Pablo Machín,5-4-1,"[('Ameen Bokhari', 'G'), ('Hassan Fallatah', 'D'), ('Hassan Al-Harbi', 'D'), ('Bastos', 'D'), ('Abraham Frimpong', 'D'), ('Yahia Al-Kabie', 'D'), ('Juanpi Añor', 'M'), ('Badou Ndiaye', 'M'), ('Saeed Al-Qarni', 'M'), ('Amadou Moutari', 'M'), ('Getterson', 'F')]",R. Lucescu,4-4-2,"[('Habib Al-Wutaian', 'G'), ('Madallah Al-Olayan', 'D'), ('Hyun Soo Jang', 'D'), ('Mohammed Jahfali', 'D'), ('Yasir Al-Shahrani', 'D'), ('André Carrillo', 'M'), ('Gustavo Cuéllar', 'M'), ('Abdullah Ateef', 'M'), ('Salem Al-Dawsari', 'M'), ('Bafetimbi Gomis', 'F'), ('Luciano Vietto', 'F')]",6.15,7.25
657770,Al-Fateh,Al-Nassr,1.0,1.0,Prince Abdullah bin Jalawi Sports City Stadium,Khaled Al Teris,16,2021-02-09T17:10:00+03:00,2020/2021,Match Finished,Y. Ferrera,4-4-2,"[('Maksym Koval', 'G'), ('Saleh Alnashmi', 'D'), ('Amaar Al Dohaim', 'D'), ('Marwane Saadane', 'D'), ('Tawfiq Buhumaid', 'D'), ('Mourad Batna', 'M'), ('Sofiane Bendebka', 'M'), ('Abbas Sadiq Alhassan', 'M'), ('Ali Al-Zaqan', 'M'), ('El Arbi Hillel Soudani', 'F'), ('Mitchell Te Vrede', 'F')]",A. Horvat,4-2-3-1,"[('Brad Jones', 'G'), ('Sultan Al-Ghannam', 'D'), ('Ali Al-Oujami', 'D'), ('Abdulelah Alamri', 'D'), ('Osama Al Khalaf', 'D'), ('Abdulmajeed Al-Sulaiheem', 'M'), ('Ali Al-Hassan', 'M'), ('Nordin Amrabat', 'M'), ('Sami Al-Najei', 'M'), ('Gonzalo Martinez', 'M'), ('Abderazak Hamdallah', 'F')]",6.62,6.91
657779,Al-Ettifaq,Abha,4.0,1.0,Prince Saud bin Jalawi Stadium,Faisal Alblwi,18,2021-02-11T17:05:00+03:00,2020/2021,Match Finished,Khaled Al Atawi,4-4-2,"[('Mohammed Alhaeti', 'G'), ('Saleh Al Qumayzi', 'D'), ('Saeed Al-Rabiei', 'D'), ('Filip Kiss', 'D'), ('Fahad Ghazi', 'D'), ('Mohammed Al Kuwaykibi', 'M'), ('Ali Hazazi', 'M'), ('Souza', 'M'), ('Naïm Sliti', 'M'), ('Souleymane Doukara', 'F'), ('Walid Azarou', 'F')]",A. Chebbi,4-2-3-1,"[('Abdelali Mhamdi', 'G'), ('Karam Barnawi', 'D'), ('Nader Abdullah Al Sharari', 'D'), ('Amine Attouchi', 'D'), ('Sari Amro', 'D'), ('Abdulrahman Al-Barakah', 'M'), ('Riyadh Sharahili', 'M'), ('Fahad Bin Jumayah', 'M'), ('Saad Bguir', 'M'), ('Saleh Al-Amri', 'M'), ('Carlos Strandberg', 'F')]",7.27,6.57
657780,Al-Ahli Jeddah,Al-Ittihad FC,1.0,1.0,King Abdullah Sports City Reserve Stadium,Mohammed Al Hoaish,18,2021-02-11T19:20:00+03:00,2020/2021,Match Finished,,4-1-4-1,"[('Mohammed Al-Owais', 'G'), ('Hassoun', 'D'), ('Motaz Hawsawi', 'D'), ('Mohammed Al-Fatil', 'D'), ('Lucas Lima', 'D'), ('Ljubomir Fejsa', 'M'), ('Salman Al-Muwashar', 'M'), ('Hussain Al Moqahwi', 'M'), ('Ali Al-Asmari', 'M'), ('Alexandru Mitriță', 'M'), ('Omar Al-Somah', 'F')]",,4-2-3-1,"[('Marcelo Grohe', 'G'), ('Saud Abdulhamid', 'D'), ('Ziyad Al-Sahafi', 'D'), ('Ahmed Hegazy', 'D'), ('Muhannad Alshanqeeti', 'D'), ('Abdulelah Al Malki', 'M'), ('Karim El Ahmadi', 'M'), ('Abdulaziz Al-Bishi', 'M'), ('Romarinho', 'M'), ('Fahad Al Muwallad', 'M'), ('Aleksandar Prijović', 'F')]",6.86,7.0
657781,Al-Faisaly FC,Al Wehda Club,2.0,4.0,Al Majma'ah Sports City Stadium,Mohammed Alharbi,18,2021-02-12T14:45:00+03:00,2020/2021,Match Finished,Péricles Chamusca,4-2-3-1,"[('Mustafa Malaika', 'G'), ('Abdullah Alhassan', 'D'), ('Raphael Silva', 'D'), ('Igor Rossi', 'D'), ('Mohammed Qassem', 'D'), ('Hicham Faik', 'M'), ('Alexander Merkel', 'M'), ('Ahmed Ashraf', 'M'), ('Romain Amalfitano', 'M'), ('Guilherme Augusto', 'M'), ('Júlio Tavares', 'F')]",Mahmoud Al-Hadid,4-2-3-1,"[('Abdullah Hussein Al Owisher', 'G'), ('Mubarak Al-Sagourq', 'D'), ('Alberto Botía', 'D'), ('Abdullah Al Hafith', 'D'), ('Hazazi Yahya', 'D'), (""Ala'a Al-Hejji"", 'M'), ('Waleed Bakshween', 'M'), ('Hussain Ahmed Al Issa', 'M'), ('Dimitri Petratos', 'M'), ('Hazzaa Ahmed Al-Ghamdi', 'M'), ('Youssouf Niakate', 'F')]",6.54,6.95
657782,Al-Raed,Al Baten,1.0,2.0,King Abdullah bin Abdulaziz City,Raed Al Zahrani,18,2021-02-12T17:30:00+03:00,2020/2021,Match Finished,B. Hasi,3-4-1-2,"[('Azzedine Doukha', 'G'), ('Aqel Al-Sahbi', 'D'), ('Nemanja Miletić', 'D'), ('Abdullah Al-Fahad', 'D'), ('Mohammed Al-Dosari', 'M'), ('Sultan Farhan', 'M'), ('Arnaud Djoum', 'M'), ('Ahmad Zain', 'M'), ('Marko Marin', 'F'), ('Ronnie Fernández', 'F'), ('Karim El Berkaoui', 'F')]",José Garrido,4-2-3-1,"[('Martín Campaña', 'G'), ('Saad Al Khayri', 'D'), ('Naif Almas', 'D'), ('Renato Chaves', 'D'), ('Abdulmalek Al-Shammary', 'D'), ('Dhaifallah Al-Qarni', 'M'), ('Khaleem Hyland', 'M'), ('Mohamed Rayhi', 'M'), ('Youssef El Jebli', 'M'), ('Yousef Al-Shammari', 'M'), ('Fabio Abreu', 'F')]",6.89,6.98
657783,Al Taawon,Al-Qadisiyah FC,0.0,2.0,King Abdullah bin Abdulaziz City,Khaled Salwi,18,2021-02-13T14:50:00+03:00,2020/2021,Match Finished,Abdullah Assiri,4-2-3-1,"[('Cássio', 'G'), ('Yaseen Barnawi', 'D'), ('Iago Santos', 'D'), ('Nawaf Al-Sabhi', 'D'), ('Hassan Kadesh', 'D'), ('Ryan Al-Mousa', 'M'), ('Mutair Al Zahrani', 'M'), ('Cedric Amissi', 'M'), ('Léandre Tawamba', 'M'), ('Abdullah Al-Jawaey', 'M'), ('Abdoulaye Sane', 'F')]",Y. Al Mannai,4-4-2,"[('Faisal Al-Masrahi', 'G'), ('Hamad Al Yami', 'D'), ('Uroš Vitas', 'D'), ('Rhys Williams', 'D'), ('Ibrahim Al-Sheail', 'D'), ('Stanley Ohawuchi', 'M'), ('Naif Hazzazi', 'M'), ('Edson', 'M'), ('Hassan Al-Amri', 'M'), ('Carolus Andria', 'F'), ('Leke James', 'F')]",6.71,7.17
