fixture_id,home_team,away_team,home_goals,away_goals,venue,date,season,home_coach,away_coach,home_formation,away_formation,home_players,away_players,round,status,H_avg_ratings,A_avg_ratings
635956,Abha,Al-Faisaly FC,1.0,0.0,Prince Sultan bin Abdulaziz Sports City Stadium,2021-01-07 14:50:00,2020/2021,A. Chebbi,Péricles Chamusca,4-2-3-1,4-2-3-1,"[('Abdelali Mhamdi', 'G'), ('Karam Barnawi', 'D'), ('Mehdi Tahrat', 'D'), ('Amine Attouchi', 'D'), ('Saeed Al Hamsal', 'D'), ('Riyadh Sharahili', 'M'), ('Karim Aouadhi', 'M'), ('Craig Goodwin', 'M'), ('Saad Bguir', 'M'), ('Saleh Al-Amri', 'M'), ('Carlos Strandberg', 'F')]","[('Mustafa Malaika', 'G'), ('Khaled Daghriri', 'D'), ('Raphael Silva', 'D'), ('Igor Rossi', 'D'), ('Mohammed Qassem', 'D'), ('Alexander Merkel', 'M'), ('Hicham Faik', 'M'), ('Ahmed Ashraf', 'M'), ('Romain Amalfitano', 'M'), ('Guilherme Augusto', 'M'), ('Júlio Tavares', 'F')]",12,Match Finished,7.1,6.82
635959,Al Wehda Club,Al-Fateh,0.0,0.0,King Abdulaziz Sports City Stadium,2021-01-07 17:35:00,2020/2021,Ivo Vieira,Y. Ferrera,4-2-3-1,4-2-3-1,"[('Abdullah Hussein Al Owisher', 'G'), ('Naif Kariri', 'D'), ('Abdullah Al Hafith', 'D'), ('Pedro Henrique', 'D'), ('Hamad Al Jayzani', 'D'), ('Anselmo', 'M'), ('Waleed Bakshween', 'M'), ('Hussain Ahmed Al Issa', 'M'), ('Dimitri Petratos', 'M'), ('Hernani', 'M'), ('Youssouf Niakate', 'F')]","[('Maksym Koval', 'G'), ('Nawaf Boushal', 'D'), ('Amaar Al Dohaim', 'D'), ('Mohammed Naji', 'D'), ('Tawfiq Buhumaid', 'D'), ('Marwane Saadane', 'M'), ('Mohammed Al-Fuhaid', 'M'), ('Mourad Batna', 'M'), ('Ali Al-Zaqan', 'M'), ('Mohammed Al Saeed', 'M'), ('Mitchell Te Vrede', 'F')]",12,Match Finished,6.92,7.2
635958,Al Baten,Al-Hilal Saudi FC,2.0,2.0,Al-Batin FC Stadium,2021-01-08 14:20:00,2020/2021,José Garrido,R. Lucescu,4-4-2,4-4-2,"[('Martín Campaña', 'G'), ('Saad Al Khayri', 'D'), ('Renato Chaves', 'D'), ('Xandro Schenk', 'D'), ('Hassan Mohammed Raghfawi', 'D'), ('Mohamed Rayhi', 'M'), ('Dhaifallah Al-Qarni', 'M'), ('Zakaria Al-Sudani', 'M'), ('Abdulmalek Al-Shammary', 'M'), ('Youssef El Jebli', 'F'), ('Fabio Abreu', 'F')]","[('Habib Al-Wutaian', 'G'), ('Mohammed Al-Burayk', 'D'), ('Gustavo Cuéllar', 'D'), ('Muteb Almufarrij', 'D'), ('Yasir Al-Shahrani', 'D'), ('Salem Al-Dawsari', 'M'), ('Mohamed Kanno', 'M'), ('Abdullah Ateef', 'M'), ('Luciano Vietto', 'M'), ('Bafetimbi Gomis', 'F'), ('Sebastian Giovinco', 'F')]",12,Match Finished,6.73,7.04
635962,Al-Nassr,Al-Ain,3.0,0.0,King Saud University Stadium,2021-01-08 18:55:00,2020/2021,A. Horvat,M. Skibbe,4-1-4-1,3-4-2-1,"[('Brad Jones', 'G'), ('Sultan Al-Ghannam', 'D'), ('Abdulelah Alamri', 'D'), ('Abdullah Madu', 'D'), ('Abdulrahman Al-Obaid', 'D'), ('Ali Al-Hassan', 'M'), ('Gonzalo Martinez', 'M'), ('Petros', 'M'), ('Abdullah Alkhaibari', 'M'), ('Khalid Al-Ghannam', 'M'), ('Nordin Amrabat', 'F')]","[('Ameen Bokhari', 'G'), ('Hassan Al-Harbi', 'D'), ('Bastos', 'D'), ('Saif Hussain', 'D'), ('Nawaf Al-Farshan', 'M'), ('Filip Bradarić', 'M'), ('Saeed Al-Qarni', 'M'), ('Mohammed Nahiri', 'M'), ('Juanpi Añor', 'F'), ('Amadou Moutari', 'F'), ('Faisal Al-Jamaan', 'F')]",12,Match Finished,7.24,6.43
635961,Al Taawon,Al-Raed,0.0,0.0,King Abdullah bin Abdulaziz City,2021-01-09 14:30:00,2020/2021,Abdullah Assiri,B. Hasi,4-4-2,4-1-4-1,"[('Cássio', 'G'), ('Yaseen Barnawi', 'D'), ('Iago Santos', 'D'), ('Nawaf Al-Sabhi', 'D'), ('Hassan Kadesh', 'D'), ('Sumaihan Al-Nabet', 'M'), ('Mohammed Abusabaan', 'M'), ('Cedric Amissi', 'M'), ('Abdullah Al-Jawaey', 'M'), ('Abdoulaye Sane', 'F'), ('Léandre Tawamba', 'F')]","[('Azzedine Doukha', 'G'), ('Mohammed Al-Dosari', 'D'), ('Abdullah Al-Fahad', 'D'), ('Fawaz Fallatah', 'D'), ('Hussain Al-Showaish', 'D'), ('Sultan Farhan', 'M'), ('Jalal Daoudi', 'M'), ('Abdullah Almogren', 'M'), ('Arnaud Djoum', 'M'), ('Mohammed Fouzair', 'M'), ('Nemanja Nikolic', 'F')]",12,Match Finished,7.03,6.92
635960,Al Shabab,Al-Ettifaq,1.0,0.0,Al-Shabab Club Stadium,2021-01-09 16:55:00,2020/2021,Pedro Caixinha,Khaled Al Atawi,4-2-3-1,4-4-2,"[('Majed Zaid', 'G'), ('Mohammed Salem', 'D'), ('Igor Lichnovsky', 'D'), ('Ahmed Sharahili', 'D'), ('Abdullah Al-Zoari', 'D'), ('Cristian Guanca', 'M'), (""Alfred N'Diaye"", 'M'), ('Fábio Martins', 'M'), ('Éver Banega', 'M'), ('Moteb Al-Harbi', 'M'), ('Abdullah Alhamddan', 'F')]","[('Mohammed Alhaeti', 'G'), ('Saleh Al Qumayzi', 'D'), ('Filip Kiss', 'D'), ('Karol Mets', 'D'), ('Fahad Ghazi', 'D'), ('Mohammed Al Kuwaykibi', 'M'), ('Ali Hazazi', 'M'), ('Souza', 'M'), ('Naïm Sliti', 'M'), ('Souleymane Doukara', 'F'), ('Walid Azarou', 'F')]",12,Match Finished,7.06,6.94
635957,Al-Ittihad FC,Dhamk,1.0,0.0,King Abdulaziz Sports City Stadium,2021-01-09 18:55:00,2020/2021,Fábio Carille,N. Zekri,4-2-3-1,4-1-4-1,"[('Marcelo Grohe', 'G'), ('Saud Abdulhamid', 'D'), ('Ziyad Al-Sahafi', 'D'), ('Ahmed Hegazy', 'D'), ('Muhannad Alshanqeeti', 'D'), ('Bruno Henrique', 'M'), ('Karim El Ahmadi', 'M'), ('Abdulrahman Alobud', 'M'), ('Romarinho', 'M'), ('Fahad Al Muwallad', 'M'), ('Aleksandar Prijović', 'F')]","[('Khaled Mohammed Shraheli', 'G'), ('Tariq Mohammed', 'D'), ('Farouk Chafaï', 'D'), ('Cristian Lema', 'D'), ('Abdullah Al-Amar', 'D'), ('Ibrahim Alnakhli', 'M'), ('Ibrahim Chenihi', 'M'), ('Bilel Saidani', 'M'), ('Mohmad Atiah', 'M'), ('Mansour Hamzi', 'M'), ('Emilio Zelaya', 'F')]",12,Match Finished,6.99,6.85
635963,Al-Faisaly FC,Al-Qadisiyah FC,2.0,2.0,Al Majma'ah Sports City Stadium,2021-01-14 14:30:00,2020/2021,Péricles Chamusca,Y. Al Mannai,4-2-3-1,4-1-4-1,"[('Mustafa Malaika', 'G'), ('Abdullah Alhassan', 'D'), ('Raphael Silva', 'D'), ('Igor Rossi', 'D'), ('Mohammed Qassem', 'D'), ('Alexander Merkel', 'M'), ('Hicham Faik', 'M'), ('Ahmed Ashraf', 'M'), ('Romain Amalfitano', 'M'), ('Guilherme Augusto', 'M'), ('Júlio Tavares', 'F')]","[('Faisal Al-Masrahi', 'G'), ('Hamad Al Yami', 'D'), ('Uroš Vitas', 'D'), ('Rhys Williams', 'D'), ('Khalifah Aldawsari', 'D'), ('Edson', 'M'), ('Stanley Ohawuchi', 'M'), ('Abdulrahman Al-Safri', 'M'), ('Naif Hazzazi', 'M'), ('Hassan Al-Amri', 'M'), ('Danilo Asprilla', 'F')]",13,Match Finished,6.73,6.69
635967,Al-Ettifaq,Al Baten,1.0,1.0,Prince Mohamed bin Fahd Stadium,2021-01-14 16:45:00,2020/2021,Khaled Al Atawi,José Garrido,4-4-2,4-4-2,"[('Mohammed Alhaeti', 'G'), ('Saleh Al Qumayzi', 'D'), ('Filip Kiss', 'D'), ('Karol Mets', 'D'), ('Fahad Ghazi', 'D'), ('Mohammed Al Kuwaykibi', 'M'), ('Ali Hazazi', 'M'), ('Souza', 'M'), ('Naïm Sliti', 'M'), ('Souleymane Doukara', 'F'), ('Walid Azarou', 'F')]","[('Martín Campaña', 'G'), ('Saad Al Khayri', 'D'), ('Renato Chaves', 'D'), ('Xandro Schenk', 'D'), ('Hassan Mohammed Raghfawi', 'D'), ('Mohamed Rayhi', 'M'), ('Dhaifallah Al-Qarni', 'M'), ('Zakaria Al-Sudani', 'M'), ('Abdulmalek Al-Shammary', 'M'), ('Youssef El Jebli', 'F'), ('Fabio Abreu', 'F')]",13,Match Finished,6.86,6.76
635968,Al-Fateh,Al Taawon,1.0,2.0,Prince Abdullah bin Jalawi Sports City Stadium,2021-01-14 16:50:00,2020/2021,Y. Ferrera,Abdullah Assiri,4-3-3,3-1-4-2,"[('Maksym Koval', 'G'), ('Nawaf Boushal', 'D'), ('Amaar Al Dohaim', 'D'), ('Mohammed Naji', 'D'), ('Tawfiq Buhumaid', 'D'), ('Marwane Saadane', 'M'), ('Mohammed Al-Fuhaid', 'M'), ('Sofiane Bendebka', 'M'), ('Mourad Batna', 'F'), ('Mitchell Te Vrede', 'F'), ('Ali Al-Zaqan', 'F')]","[('Cássio', 'G'), ('Iago Santos', 'D'), ('Ahmad Asiri', 'D'), ('Hassan Kadesh', 'D'), ('Ryan Al-Mousa', 'M'), ('Yaseen Barnawi', 'M'), ('Cedric Amissi', 'M'), ('Sandro Manoel', 'M'), ('Ibrahim Al Zubaidi', 'M'), ('Abdoulaye Sane', 'F'), ('Léandre Tawamba', 'F')]",13,Match Finished,6.85,6.88
635965,Al-Ittihad FC,Abha,0.0,1.0,King Abdullah Sports City,2021-01-14 19:10:00,2020/2021,Fábio Carille,A. Chebbi,4-2-3-1,4-2-3-1,"[('Marcelo Grohe', 'G'), ('Saud Abdulhamid', 'D'), ('Ziyad Al-Sahafi', 'D'), ('Ahmed Hegazy', 'D'), ('Muhannad Alshanqeeti', 'D'), ('Bruno Henrique', 'M'), ('Abdulelah Al Malki', 'M'), ('Abdulmajid Al-Sawat', 'M'), ('Romarinho', 'M'), ('Fahad Al Muwallad', 'M'), ('Aleksandar Prijović', 'F')]","[('Abdelali Mhamdi', 'G'), ('Karam Barnawi', 'D'), ('Mehdi Tahrat', 'D'), ('Amine Attouchi', 'D'), ('Sari Amro', 'D'), ('Riyadh Sharahili', 'M'), ('Karim Aouadhi', 'M'), ('Craig Goodwin', 'M'), ('Abdulrahman Al-Barakah', 'M'), ('Saleh Al-Amri', 'M'), ('Carlos Strandberg', 'F')]",13,Match Finished,6.62,7.16
635964,Dhamk,Al Wehda Club,0.0,0.0,Prince Sultan bin Abdulaziz Sports City Stadium,2021-01-15 14:55:00,2020/2021,K. Režić,Ivo Vieira,3-5-2,4-2-3-1,"[('Khaled Mohammed Shraheli', 'G'), ('Farouk Chafaï', 'D'), ('Sergio Vittor', 'D'), ('Cristian Lema', 'D'), ('Tariq Mohammed', 'M'), ('Abdulaziz Majrashi', 'M'), ('Ibrahim Alnakhli', 'M'), ('Mohmad Atiah', 'M'), ('Mansour Hamzi', 'M'), ('Emilio Zelaya', 'F'), ('Mazen Abusharara', 'F')]","[('Abdullah Hussein Al Owisher', 'G'), ('Naif Kariri', 'D'), ('Alberto Botía', 'D'), ('Abdullah Al Hafith', 'D'), ('Hamad Al Jayzani', 'D'), ('Anselmo', 'M'), (""Ala'a Al-Hejji"", 'M'), ('Luisinho', 'M'), ('Dimitri Petratos', 'M'), ('Hernani', 'M'), ('Youssouf Niakate', 'F')]",13,Match Finished,6.93,6.85
635969,Al-Raed,Al-Nassr,0.0,1.0,King Abdullah bin Abdulaziz City,2021-01-15 17:10:00,2020/2021,B. Hasi,A. Horvat,4-2-3-1,4-2-3-1,"[('Azzedine Doukha', 'G'), ('Aqel Al-Sahbi', 'D'), ('Nemanja Miletić', 'D'), ('Abdullah Al-Fahad', 'D'), ('Khalid Al-Khathlan', 'D'), ('Sultan Farhan', 'M'), ('Arnaud Djoum', 'M'), ('Mohammed Fouzair', 'M'), ('Abdullah Almogren', 'M'), ('Ahmad Zain', 'M'), ('Nemanja Nikolic', 'F')]","[('Brad Jones', 'G'), ('Sultan Al-Ghannam', 'D'), ('Maicon', 'D'), ('Abdulelah Alamri', 'D'), ('Abdulrahman Al-Obaid', 'D'), ('Petros', 'M'), ('Ali Al-Hassan', 'M'), ('Gonzalo Martinez', 'M'), ('Sami Al-Najei', 'M'), ('Khalid Al-Ghannam', 'M'), ('Nordin Amrabat', 'F')]",13,Match Finished,6.64,6.98
635974,Al-Raed,Al-Ettifaq,2.0,3.0,King Abdullah bin Abdulaziz City,2021-01-19 14:40:00,2020/2021,B. Hasi,Khaled Al Atawi,4-2-3-1,4-4-2,"[('Azzedine Doukha', 'G'), ('Aqel Al-Sahbi', 'D'), ('Abdullah Al-Fahad', 'D'), ('Nemanja Miletić', 'D'), ('Hussain Al-Showaish', 'D'), ('Sultan Farhan', 'M'), ('Arnaud Djoum', 'M'), ('Jalal Daoudi', 'M'), ('Mohamed Al-Sahli', 'M'), ('Ahmad Zain', 'M'), ('Nemanja Nikolic', 'F')]","[('Mohammed Alhaeti', 'G'), ('Saleh Al Qumayzi', 'D'), ('Hamad Alsayyaf', 'D'), ('Filip Kiss', 'D'), ('Fahad Ghazi', 'D'), ('Mohammed Al Kuwaykibi', 'M'), ('Ali Hazazi', 'M'), ('Souza', 'M'), ('Naïm Sliti', 'M'), ('Abdullah Al-Salem', 'F'), ('Walid Azarou', 'F')]",14,Match Finished,6.63,6.91
635975,Al Shabab,Al-Faisaly FC,1.0,1.0,Al-Shabab Club Stadium,2021-01-19 17:10:00,2020/2021,Carlos Hernandez,Péricles Chamusca,4-2-3-1,4-2-3-1,"[('Majed Zaid', 'G'), ('Mohammed Salem', 'D'), ('Igor Lichnovsky', 'D'), ('Ahmed Sharahili', 'D'), ('Abdullah Al-Zoari', 'D'), ('Éver Banega', 'M'), ('Jamal Bajandouh', 'M'), ('Turki Al Ammar', 'M'), ('Cristian Guanca', 'M'), ('Fábio Martins', 'M'), ('Abdullah Alhamddan', 'F')]","[('Mustafa Malaika', 'G'), ('Abdullah Alhassan', 'D'), ('Raphael Silva', 'D'), ('Igor Rossi', 'D'), ('Mohammed Qassem', 'D'), ('Alexander Merkel', 'M'), ('Hicham Faik', 'M'), ('Ahmed Ashraf', 'M'), ('Romain Amalfitano', 'M'), ('Guilherme Augusto', 'M'), ('Júlio Tavares', 'F')]",14,Match Finished,6.91,6.97
635976,Al-Ahli Jeddah,Abha,3.0,0.0,King Abdullah Sports City Reserve Stadium,2021-01-19 19:10:00,2020/2021,V. Milojević,A. Chebbi,4-1-4-1,4-2-3-1,"[('Mohammed Al Yami', 'G'), ('Yazeed Al Bakr', 'D'), ('Motaz Hawsawi', 'D'), ('Mohammed Al-Fatil', 'D'), ('Lucas Lima', 'D'), ('Ljubomir Fejsa', 'M'), ('Salman Al-Muwashar', 'M'), ('Ali Al-Asmari', 'M'), ('Hussain Al Moqahwi', 'M'), ('Alexandru Mitriță', 'M'), ('Omar Al-Somah', 'F')]","[('Abdelali Mhamdi', 'G'), ('Karam Barnawi', 'D'), ('Mehdi Tahrat', 'D'), ('Amine Attouchi', 'D'), ('Sari Amro', 'D'), ('Riyadh Sharahili', 'M'), ('Karim Aouadhi', 'M'), ('Craig Goodwin', 'M'), ('Saad Bguir', 'M'), ('Saleh Al-Amri', 'M'), ('Carlos Strandberg', 'F')]",14,Match Finished,7.19,6.61
635972,Dhamk,Al Baten,2.0,0.0,Prince Sultan bin Abdulaziz Sports City Stadium,2021-01-20 14:55:00,2020/2021,K. Režić,José Garrido,3-5-2,4-2-3-1,"[('Khaled Mohammed Shraheli', 'G'), ('Farouk Chafaï', 'D'), ('Sergio Vittor', 'D'), ('Cristian Lema', 'D'), ('Mansour Hamzi', 'M'), ('Bilel Saidani', 'M'), ('Ibrahim Alnakhli', 'M'), ('Abdulaziz Majrashi', 'M'), ('Mohammed Alzubaidi', 'M'), ('Emilio Zelaya', 'F'), ('Mazen Abusharara', 'F')]","[('Martín Campaña', 'G'), ('Saad Al Khayri', 'D'), ('Renato Chaves', 'D'), ('Xandro Schenk', 'D'), ('Hassan Mohammed Raghfawi', 'D'), ('Khaleem Hyland', 'M'), ('Zakaria Al-Sudani', 'M'), ('Rakan Shamlan', 'M'), ('Youssef El Jebli', 'M'), ('Abdulmalek Al-Shammary', 'M'), ('Fabio Abreu', 'F')]",14,Match Finished,7.04,6.4
635977,Al-Hilal Saudi FC,Al Taawon,2.0,0.0,Prince Faisal bin Fahd Stadium,2021-01-20 17:10:00,2020/2021,R. Lucescu,Abdullah Assiri,4-4-2,4-4-2,"[('Abdullah Al-Mayouf', 'G'), ('Mohammed Al-Burayk', 'D'), ('Hyun Soo Jang', 'D'), ('Muteb Almufarrij', 'D'), ('Yasir Al-Shahrani', 'D'), ('Salem Al-Dawsari', 'M'), ('Mohamed Kanno', 'M'), ('Salman Al-Faraj', 'M'), ('Luciano Vietto', 'M'), ('Bafetimbi Gomis', 'F'), ('Sebastian Giovinco', 'F')]","[('Cássio', 'G'), ('Yaseen Barnawi', 'D'), ('Iago Santos', 'D'), ('Nawaf Al-Sabhi', 'D'), ('Hassan Kadesh', 'D'), ('Sumaihan Al-Nabet', 'M'), ('Mohammed Abusabaan', 'M'), ('Cedric Amissi', 'M'), ('Abdullah Al-Jawaey', 'M'), ('Abdoulaye Sane', 'F'), ('Léandre Tawamba', 'F')]",14,Match Finished,7.23,6.77
635978,Al-Nassr,Al Wehda Club,3.0,1.0,King Saud University Stadium,2021-01-20 19:10:00,2020/2021,A. Horvat,Ivo Vieira,4-2-3-1,4-4-2,"[('Brad Jones', 'G'), ('Sultan Al-Ghannam', 'D'), ('Maicon', 'D'), ('Abdulelah Alamri', 'D'), ('Abdulrahman Al-Obaid', 'D'), ('Petros', 'M'), ('Ali Al-Hassan', 'M'), ('Nordin Amrabat', 'M'), ('Abdulmajeed Al-Sulaiheem', 'M'), ('Gonzalo Martinez', 'M'), ('Raed Al-Ghamdi', 'F')]","[('Abdullah Hussein Al Owisher', 'G'), ('Noor Al-Rashidi', 'D'), ('Alberto Botía', 'D'), ('Abdullah Al Hafith', 'D'), ('Hamad Al Jayzani', 'D'), ('Luisinho', 'M'), ('Anselmo', 'M'), ('Waleed Bakshween', 'M'), ('Hernani', 'M'), ('Dimitri Petratos', 'F'), ('Youssouf Niakate', 'F')]",14,Match Finished,7.1,6.41
635980,Abha,Al-Qadisiyah FC,2.0,2.0,Prince Sultan bin Abdulaziz Sports City Stadium,2021-01-24 14:55:00,2020/2021,A. Chebbi,Y. Al Mannai,4-2-3-1,4-1-4-1,"[('Abdelali Mhamdi', 'G'), ('Karam Barnawi', 'D'), ('Mehdi Tahrat', 'D'), ('Amine Attouchi', 'D'), ('Sari Amro', 'D'), ('Riyadh Sharahili', 'M'), ('Abdulrahman Al-Barakah', 'M'), ('Craig Goodwin', 'M'), ('Saad Bguir', 'M'), ('Saleh Al-Amri', 'M'), ('Carlos Strandberg', 'F')]","[('Faisal Al-Masrahi', 'G'), ('Hamad Al Yami', 'D'), ('Uroš Vitas', 'D'), ('Khalifah Aldawsari', 'D'), ('Ibrahim Al-Sheail', 'D'), ('Edson', 'M'), ('Stanley Ohawuchi', 'M'), ('Mihai Bordeianu', 'M'), ('Naif Hazzazi', 'M'), ('Hassan Al-Amri', 'M'), ('Carolus Andria', 'F')]",15,Match Finished,6.72,6.83
635984,Al-Fateh,Al-Raed,0.0,2.0,Prince Abdullah bin Jalawi Sports City Stadium,2021-01-24 16:55:00,2020/2021,Y. Ferrera,B. Hasi,4-2-3-1,3-4-1-2,"[('Maksym Koval', 'G'), ('Nawaf Boushal', 'D'), ('Amaar Al Dohaim', 'D'), ('Marwane Saadane', 'D'), ('Abdullah Al Yousif', 'D'), ('Mohammed Al-Fuhaid', 'M'), ('Sofiane Bendebka', 'M'), ('Ali Al-Zaqan', 'M'), ('Mohammed Majrashi', 'M'), ('Mohammed Al Saeed', 'M'), ('Mitchell Te Vrede', 'F')]","[('Azzedine Doukha', 'G'), ('Abdullah Al-Fahad', 'D'), ('Nemanja Miletić', 'D'), ('Hussain Al-Showaish', 'D'), ('Aqel Al-Sahbi', 'M'), ('Sultan Farhan', 'M'), ('Arnaud Djoum', 'M'), ('Ahmad Zain', 'M'), ('Abdullah Almogren', 'F'), ('Karim El Berkaoui', 'F'), ('Mohamed Al-Sahli', 'F')]",15,Match Finished,6.58,7.04
635981,Al-Ittihad FC,Al-Nassr,1.0,1.0,King Abdulaziz Sports City Stadium,2021-01-24 17:40:00,2020/2021,Fábio Carille,A. Horvat,4-2-3-1,4-2-3-1,"[('Marcelo Grohe', 'G'), ('Saud Abdulhamid', 'D'), ('Ziyad Al-Sahafi', 'D'), ('Ahmed Hegazy', 'D'), ('Muhannad Alshanqeeti', 'D'), ('Bruno Henrique', 'M'), ('Abdulelah Al Malki', 'M'), ('Fahad Al Muwallad', 'M'), ('Romarinho', 'M'), ('Abdulrahman Alobud', 'M'), ('Haroune Camara', 'F')]","[('Brad Jones', 'G'), ('Sultan Al-Ghannam', 'D'), ('Maicon', 'D'), ('Abdullah Madu', 'D'), ('Abdulrahman Al-Obaid', 'D'), ('Petros', 'M'), ('Ali Al-Hassan', 'M'), ('Nordin Amrabat', 'M'), ('Abdulmajeed Al-Sulaiheem', 'M'), ('Khalid Al-Ghannam', 'M'), ('Raed Al-Ghamdi', 'F')]",15,Match Finished,6.77,6.76
635986,Al Taawon,Dhamk,3.0,1.0,King Abdullah bin Abdulaziz City,2021-01-25 14:40:00,2020/2021,Abdullah Assiri,K. Režić,4-2-3-1,3-5-2,"[('Cássio', 'G'), ('Yaseen Barnawi', 'D'), ('Ahmad Asiri', 'D'), ('Nawaf Al-Sabhi', 'D'), ('Hassan Kadesh', 'D'), ('Ryan Al-Mousa', 'M'), ('Sandro Manoel', 'M'), ('Faisal Darwish', 'M'), ('Mutair Al Zahrani', 'M'), ('Sumaihan Al-Nabet', 'M'), ('Léandre Tawamba', 'F')]","[('Khaled Mohammed Shraheli', 'G'), ('Farouk Chafaï', 'D'), ('Sergio Vittor', 'D'), ('Cristian Lema', 'D'), ('Tariq Mohammed', 'M'), ('Bilel Saidani', 'M'), ('Domagoj Antolić', 'M'), ('Abdulaziz Majrashi', 'M'), ('Mohammed Alzubaidi', 'M'), ('Mazen Abusharara', 'F'), ('Mansour Hamzi', 'F')]",15,Match Finished,6.99,6.49
635982,Al Baten,Al-Ain,2.0,1.0,Al-Batin FC Stadium,2021-01-26 14:30:00,2020/2021,José Garrido,M. Skibbe,4-2-3-1,4-2-3-1,"[('Martín Campaña', 'G'), ('Saad Al Khayri', 'D'), ('Renato Chaves', 'D'), ('Xandro Schenk', 'D'), ('Abdulmalek Al-Shammary', 'D'), ('Dhaifallah Al-Qarni', 'M'), ('Khaleem Hyland', 'M'), ('Youssef El Jebli', 'M'), ('Zakaria Al-Sudani', 'M'), ('Saleh Al Abbas', 'M'), ('Fabio Abreu', 'F')]","[('Ameen Bokhari', 'G'), ('Hassan Fallatah', 'D'), ('Hassan Al-Harbi', 'D'), ('Saif Hussain', 'D'), ('Yahia Al-Kabie', 'D'), ('Filip Bradarić', 'M'), ('Omar Al-Suhaymi', 'M'), ('Rabeaa Sefiani', 'M'), ('Getterson', 'M'), ('Mohammad Fouad', 'M'), ('Faisal Al-Jamaan', 'F')]",15,Match Finished,6.95,6.77
657764,Abha,Al Shabab,2.0,3.0,Prince Sultan bin Abdulaziz Sports City Stadium,2021-01-30 15:00:00,2020/2021,A. Chebbi,Carlos Hernandez,4-2-3-1,4-2-3-1,"[('Abdelali Mhamdi', 'G'), ('Karam Barnawi', 'D'), ('Mehdi Tahrat', 'D'), ('Amine Attouchi', 'D'), ('Sari Amro', 'D'), ('Riyadh Sharahili', 'M'), ('Abdulrahman Al-Barakah', 'M'), ('Craig Goodwin', 'M'), ('Saad Bguir', 'M'), ('Saleh Al-Amri', 'M'), ('Carlos Strandberg', 'F')]","[('Majed Zaid', 'G'), ('Mohammed Salem', 'D'), ('Igor Lichnovsky', 'D'), ('Ahmed Sharahili', 'D'), ('Abdullah Al-Zoari', 'D'), (""Alfred N'Diaye"", 'M'), ('Éver Banega', 'M'), ('Sebá', 'M'), ('Husain Al-Monassar', 'M'), ('Fábio Martins', 'M'), ('Cristian Guanca', 'F')]",16,Match Finished,6.81,7.21
657765,Al-Ettifaq,Al-Ittihad FC,2.0,0.0,Prince Mohamed bin Fahd Stadium,2021-01-30 17:00:00,2020/2021,Khaled Al Atawi,Fábio Carille,4-4-2,4-2-3-1,"[('Mohammed Alhaeti', 'G'), ('Saleh Al Qumayzi', 'D'), ('Saeed Al-Rabiei', 'D'), ('Filip Kiss', 'D'), ('Fahad Ghazi', 'D'), ('Mohammed Al Kuwaykibi', 'M'), ('Souza', 'M'), ('Ali Hazazi', 'M'), ('Naïm Sliti', 'M'), ('Hazzaa Al-Hazzaa', 'F'), ('Walid Azarou', 'F')]","[('Marcelo Grohe', 'G'), ('Saud Abdulhamid', 'D'), ('Ziyad Al-Sahafi', 'D'), ('Ahmed Hegazy', 'D'), ('Muhannad Alshanqeeti', 'D'), ('Bruno Henrique', 'M'), ('Karim El Ahmadi', 'M'), ('Abdulrahman Alobud', 'M'), ('Romarinho', 'M'), ('Garry Rodrigues', 'M'), ('Fahad Al Muwallad', 'F')]",16,Match Finished,7.41,6.77
657766,Al-Raed,Dhamk,4.0,2.0,King Abdullah bin Abdulaziz City,2021-01-31 14:45:00,2020/2021,B. Hasi,K. Režić,3-4-1-2,3-5-2,"[('Ahmad Al Harbi', 'G'), ('Aqel Al-Sahbi', 'D'), ('Nemanja Miletić', 'D'), ('Hussain Al-Showaish', 'D'), ('Mohammed Al-Dosari', 'M'), ('Sultan Farhan', 'M'), ('Abdullah Magrshi', 'M'), ('Ahmad Zain', 'M'), ('Abdullah Almogren', 'F'), ('Mohamed Al-Sahli', 'F'), ('Karim El Berkaoui', 'F')]","[('Khaled Mohammed Shraheli', 'G'), ('Farouk Chafaï', 'D'), ('Sergio Vittor', 'D'), ('Cristian Lema', 'D'), ('Tariq Mohammed', 'M'), ('Bilel Saidani', 'M'), ('Ibrahim Alnakhli', 'M'), ('Domagoj Antolić', 'M'), ('Mansour Hamzi', 'M'), ('Mazen Abusharara', 'F'), ('Emilio Zelaya', 'F')]",16,Match Finished,7.08,6.43
