,fixture_id,home_team,away_team,home_goals,away_goals,venue,referee,date,season,home_coach,away_coach,home_formation,away_formation,home_players,away_players,round,status,H_avg_ratings,A_avg_ratings
83,234858,Al-Nassr,Al Taawon,2.0,1.0,Prince Faisal bin Fahd Stadium,B. Kuipers,2019-12-13T18:45:00+03:00,2019/2020,Rui Vitória,Paulo Sérgio,4-2-3-1,4-2-3-1,"[('B. Jones', 'G'), ('Maicon', 'D'), ('Abdullah Madu', 'D'), ('Sultan Al Ghanam', None), ('Giuliano', 'M'), ('Petros', 'M'), ('Awdh Faraj', 'D'), ('Mukhtar Ali', 'M'), ('N. Amrabat', 'M'), ('A. Musa', 'M'), ('Abdulfattah Mohamed Adam', 'D')]","[('Cássio', 'G'), ('Ricardo Machado', 'D'), ('Ahmad Asiri', 'D'), ('Madallah Alolayan', 'D'), ('Talal Alabsi', 'D'), ('Sandro Manoel', 'M'), ('Nildo Petrolina', 'M'), ('C. Amissi', 'M'), ('Abdulmajeed Al-Swat', 'M'), ('Héldon', 'M'), ('L. Tawamba Kana', 'F')]",11,Match Finished,7.1,6.65
84,234862,Dhamk,Al-Fayha,2.0,1.0,Prince Sultan bin Abdul Aziz Stadium,V. Kassai,2019-12-14T14:35:00+03:00,2019/2020,N. Zekri,Jorge Simão,4-2-3-1,4-2-3-1,"[('C. Rahmani', 'G'), ('Jorge Fellipe', 'D'), ('Majed Hazazi', 'D'), ('B. Sarr', 'D'), ('Hamad Al Jayzani', 'D'), ('Mohammed Abusabaan', 'M'), ('Zezinho', 'M'), ('Abdul Wahab Jafar', 'M'), ('Sami Al Naji', 'M'), ('M. Iajour', 'F'), ('Z. Hadraf', 'M')]","[('Moslem Freej', 'G'), ('Gêgê', 'D'), ('Bandar Al Mutairi', 'D'), ('Sami Al Khaibari', 'D'), ('Mokher Al-Rashidi', 'D'), ('Neto', 'M'), ('Abdulrahman Al Barakah', 'M'), ('S. Owusu', 'M'), ('Muhammad Fallatah', 'M'), ('R. Fernández', 'F'), ('Arsénio', 'M')]",11,Match Finished,6.77,6.81
85,234864,Al-Ittihad FC,Al-Faisaly FC,1.0,2.0,King Abdullah Sports City,P. van Boekel,2019-12-14T18:45:00+03:00,2019/2020,H. ten Cate,Péricles Chamusca,4-2-3-1,4-2-3-1,"[('Fawaz Al Qarni', 'G'), ('M. da Costa', 'D'), ('Mansour Al Harbi', 'D'), ('Abdullah Al Ammar', 'D'), ('Hamdan Al Shamrani', 'M'), ('Saud Abdul Hamid', 'D'), ('K. El Ahmadi', 'M'), ('Abdulaziz Al Bishi', 'M'), ('Abdulelah Al Malki', 'M'), ('Romarinho', 'M'), ('Haroune Camara', 'F')]","[('Mustafa Malayekah', 'G'), ('Igor Rossi', 'D'), ('Raphael Silva', 'D'), ('Khaled Al Ghamdi', 'D'), ('Mohammed Qassem Al Nakhli', 'D'), ('K. Hyland', 'M'), ('R. Bonevacia', 'M'), ('Luisinho', 'M'), ('Y. El Jebli', 'M'), ('Hussain Al Monassar', 'M'), ('William', 'F')]",11,Match Finished,6.61,6.88
86,234870,Al-Fayha,Al-Ittihad FC,4.0,1.0,Al Majma'ah Sports City Stadium,S. Moen,2019-12-19T14:15:00+03:00,2019/2020,Jorge Simão,H. ten Cate,4-2-3-1,4-1-4-1,"[('Moslem Freej', 'G'), ('Gêgê', 'D'), ('Ahmed Bamsaud', 'D'), ('Sami Al Khaibari', 'D'), ('Mokher Al-Rashidi', 'D'), ('Abdulah Al Mutairi', 'M'), ('Abdulrahman Al Barakah', 'M'), ('S. Owusu', 'M'), ('Muhammad Fallatah', 'M'), ('R. Fernández', 'F'), ('Arsénio', 'M')]","[('Fawaz Al Qarni', 'G'), ('Mansour Al Harbi', 'D'), ('Ammar Al Daheem', 'D'), ('Abdullah Al Ammar', 'D'), ('Tareq Abdullah', 'D'), ('K. El Ahmadi', 'M'), ('C. Villanueva', 'M'), ('Abdulaziz Al Bishi', 'M'), ('Abdulelah Al Malki', 'M'), ('A. Prijović', 'F'), ('Romarinho', 'M')]",12,Match Finished,7.07,6.5
87,234865,Abha,Al Shabab,2.0,0.0,Prince Sultan bin Abdul Aziz Stadium,P. Kralovec,2019-12-19T14:40:00+03:00,2019/2020,A. Chebbi,Luis García,4-4-2,4-1-4-1,"[(""A. M'Hamdi"", 'G'), ('Karam Barnawi', 'D'), ('M. Tahrat', 'D'), ('A. Atouchi', 'D'), ('Khalid Al-Khathlan', 'D'), ('K.  Aouadhi', 'M'), ('R. Gabriel', 'M'), ('S. Bguir', 'F'), ('Ammar Al Najjar', 'M'), ('Sumayhan Alnabit', 'M'), ('F. Andriatsima', 'F')]","[('F. Ben Mustapha', 'G'), ('Mohammed Salem', 'D'), ('Ahmed Sharahili', 'D'), ('Mohammed Al Baqawi', 'D'), ('I. Adam', 'D'), ('Abdulmalek Al Khaibri', 'M'), ('D. Moreno', 'M'), ('Turki Al-Ammar', 'M'), ('Mohammad Al Sahlawi', 'F'), ('Sebá', 'M'), ('C. Guanca', 'M')]",12,Match Finished,7.09,6.48
88,234866,Al-Adalah,Al-Nassr,0.0,3.0,Prince Abdullah bin Jalawi Sports City Stadium,T. Bognár,2019-12-19T16:35:00+03:00,2019/2020,N. Beyaoui,Rui Vitória,3-4-3,4-2-3-1,"[('Ali Al Mazidi', 'G'), ('A. Ali Guechi', 'D'), ('Mortada Al Barrih', 'D'), ('Radhi Al Radhi', 'D'), ('Hamad Al Dwsari', 'M'), ('Ahmed Al Nazera', 'F'), ('A. Cissé', 'F'), ('Nader Al Mowalad', 'M'), ('Riyadh Sharahili', 'M'), ('M. Biteghé', 'M'), ('C. Andriamatsinoro', 'F')]","[('B. Jones', 'G'), ('Maicon', 'D'), ('Abdullah Madu', 'D'), ('Sultan Al Ghanam', 'D'), ('Giuliano', 'M'), ('Petros', 'M'), ('Awdh Faraj', 'D'), ('Abdullah Alkhaibari', 'M'), ('N. Amrabat', 'M'), ('A. Musa', 'M'), ('A. Hamdallah', 'F')]",12,Match Finished,6.49,7.33
89,234867,Al Taawon,Al Wehda Club,2.0,1.0,King Abdullah Sport City Stadium,S. Gözübüyük,2019-12-19T16:55:00+03:00,2019/2020,Paulo Sérgio,D. Carreño,4-2-3-1,4-2-3-1,"[('Cássio', 'G'), ('Ricardo Machado', 'D'), ('Ahmad Asiri', 'D'), ('Yaseen Barnawi', 'D'), ('Sandro Manoel', 'M'), ('Nildo Petrolina', 'D'), ('C. Amissi', 'M'), ('Ryan Al Mousa', 'M'), ('Abdulmajeed Al-Swat', 'M'), ('Héldon', 'M'), ('L. Tawamba Kana', 'F')]","[('M. Zeghba', 'G'), ('Botía', 'D'), ('Renato Chaves', 'D'), ('Abdullah Al Zoari', 'D'), ('Waleed Bakshween', 'M'), ('Faisal Darwish', 'M'), ('Fawaz Al Sagourq', 'D'), ('Jaber Issa', 'M'), ('C. Goodwin', 'M'), ('Y. Niakaté', 'F'), ('Marcos Guilherme', 'M')]",12,Match Finished,6.85,6.83
90,234869,Al-Ahli Jeddah,Dhamk,5.0,1.0,King Abdullah Sports City,Turki Al Khudair,2019-12-19T18:50:00+03:00,2019/2020,C. Gross,N. Zekri,4-2-3-1,4-1-4-1,"[('Yasser Al Mosailem', None), ('Lucas Lima', 'D'), ('Mohammed Al Fatil', 'D'), ('Motaz Hawsawi', 'D'), ('Josef de Souza', 'M'), ('Hussain Al Mogahwi', 'M'), ('E. Sarić', 'M'), ('Yazeed Al Bakr', 'D'), ('Salman Al Moasher', 'M'), ('Djaniny Tavares', 'F'), ('Abdulfattah Asiri', 'M')]","[('C. Rahmani', 'G'), ('Jorge Fellipe', 'D'), ('Majed Hazazi', 'D'), ('Hamad Al Jayzani', 'D'), ('Bandar Baajaj', 'D'), ('Mohammed Abusabaan', 'M'), ('Zezinho', 'M'), ('Mohanad Al Najai', 'M'), ('Abdul Wahab Jafar', 'M'), ('M. Iajour', 'F'), ('Z. Hadraf', 'M')]",12,Match Finished,7.14,6.45
91,234871,Al-Fateh,Al-Hazm,2.0,1.0,Prince Abdullah bin Jalawi Sports City Stadium,V. Kassai,2019-12-20T16:35:00+03:00,2019/2020,Y. Ferrera,D. Isăilă,4-4-2,4-2-3-1,"[('M. Koval', 'G'), ('André Pinto', 'D'), ('M. Aguirregaray', 'D'), ('M. Janota', 'M'), ('Mohammed Alfehaid', 'M'), ('G. Wikheim', 'M'), ('M. Saadane', 'D'), ('Mohammed Al Saeed', 'D'), ('Mohammed Majrashi', 'F'), ('M. te Vrede', 'F'), ('Ali Al Zaqan', 'M')]","[('M. Asselah', 'G'), ('Naif Al-Mousa', 'D'), ('Alemão', 'D'), ('Saif Hussain', 'D'), ('D. Fettouhi', 'M'), ('I. Tandia', 'M'), ('Muralha', 'M'), ('Hassan Al-Habib', 'M'), ('Abdulaziz Al-Nashi', 'M'), ('Osama Al Khalaf', 'D'), ('C. Strandberg', 'F')]",12,Match Finished,7.0,6.78
92,234872,Al-Raed,Al-Ettifaq,3.0,2.0,King Abdullah Sport City Stadium,Artur Soares Dias,2019-12-21T14:20:00+03:00,2019/2020,B. Hasi,Khaled Al Atawi,4-2-3-1,4-2-3-1,"[('A. Doukha', 'G'), ('E. Palomeque', 'D'), ('Mohammed Al Doseri', 'D'), ('Mohammed Al Amri', 'D'), ('Abdullah Al Fahad', 'D'), ('A. Djoum', 'M'), ('M. Fouzair', 'M'), ('Rayed Al Ghamdi', 'F'), ('Ahmed Zain', 'M'), ('Sultan Farhan', 'M'), ('J. Daoudi', 'M')]","[(""R. M'Bolhi"", 'G'), ('O. Haddadi', 'D'), ('Saleh Al Qumayzi', 'D'), ('Saeed Al Rubaie', 'D'), ('Abdullah Khateeb', 'D'), ('Rogerinho', 'M'), ('N. Sliti', 'M'), ('Ali Abdullah Hazzazi', 'M'), ('Ibrahim Mahnashi', 'M'), ('Saleh Al Jamaan', 'M'), ('Hazzaa Al Hazzaa', 'F')]",12,Match Finished,6.72,6.67
93,234873,Al-Raed,Al-Adalah,1.0,0.0,King Abdullah Sport City Stadium,K. Blom,2019-12-26T16:55:00+03:00,2019/2020,B. Hasi,N. Beyaoui,4-1-4-1,3-4-3,"[('A. Doukha', 'G'), ('Hussein Al Shuwaish', 'D'), ('Mohammed Al Doseri', 'D'), ('Mohammed Al Amri', 'D'), ('Abdullah Al Fahad', 'D'), ('A. Djoum', 'M'), ('M. Fouzair', 'M'), ('Rayed Al Ghamdi', 'F'), ('Ahmed Zain', 'M'), ('Sultan Farhan', 'M'), ('J. Daoudi', 'M')]","[('Ali Al Mazidi', 'G'), ('Mortada Al Barrih', 'D'), ('S. Mandaw', 'D'), ('Radhi Al Radhi', 'D'), ('Ali Al-Salem', 'M'), ('A. Cissé', 'F'), ('Nader Al Mowalad', 'M'), ('Hussain Al Nakhli', 'F'), ('Riyadh Sharahili', 'M'), ('M. Biteghé', 'M'), ('C. Andriamatsinoro', 'F')]",13,Match Finished,7.0,6.7
94,234878,Al-Hazm,Al-Hilal Saudi FC,1.0,1.0,Ar-Rass Stadium,Shukri Al Hanfosh,2019-12-26T18:50:00+03:00,2019/2020,D. Isăilă,R. Lucescu,4-2-3-1,4-2-3-1,"[('M. Asselah', 'G'), ('Alemão', 'D'), ('Abdullah Al-Shammari', 'D'), ('Mohammed Al-Zubaidi', 'D'), ('D. Fettouhi', 'M'), ('I. Tandia', 'M'), ('Hassan Al-Habib', 'M'), ('Abdulaziz Al-Nashi', 'M'), ('Osama Al Khalaf', 'D'), ('C. Strandberg', 'F'), ('Faris Al Alayaf', 'M')]","[('Abdullah Al Maiouf', None), ('Jang Hyun-Soo', 'D'), ('Abdullah Al Hafith', 'D'), ('Hasan Kadesh', 'D'), ('Mohammed Al Burayk', 'D'), ('Hattan Bahebri', 'M'), ('Abdullah Otayf', 'M'), ('Mohammed Kanoo', 'M'), ('B. Gomis', 'F'), ('S. Giovinco', 'M'), ('Omar Khribin', 'M')]",13,Match Finished,6.88,6.87
95,234874,Al Wehda Club,Al-Faisaly FC,1.0,0.0,King Abdul Aziz Stadium,V. Kassai,2019-12-27T18:50:00+03:00,2019/2020,D. Carreño,Péricles Chamusca,4-2-3-1,4-4-2,"[('Abdullah Al Jadani', 'G'), ('Botía', 'D'), ('Renato Chaves', 'D'), ('Abdullah Al Zoari', 'D'), ('Waleed Bakshween', 'M'), ('Mohammed Al Qarni', 'M'), ('Fawaz Al Sagourq', 'D'), ('Mishari Al Qahtani', 'M'), ('C. Goodwin', 'M'), ('Y. Niakaté', 'F'), ('Marcos Guilherme', 'M')]","[('Mustafa Malayekah', 'G'), ('Igor Rossi', 'D'), ('Raphael Silva', 'D'), ('Khaled Al Ghamdi', 'D'), ('Mohammed Qassem Al Nakhli', 'D'), ('R. Bonevacia', 'M'), ('Luisinho', 'M'), ('Y. El Jebli', 'F'), ('Hussain Al Monassar', 'M'), ('William', 'F'), ('Khalid Al Kabi', 'M')]",13,Match Finished,7.03,6.77
96,234880,Al-Fayha,Al-Nassr,1.0,4.0,Al Majma'ah Sports City Stadium,Artur Soares Dias,2019-12-28T14:20:00+03:00,2019/2020,Jorge Simão,Rui Vitória,4-2-3-1,4-2-3-1,"[(""Amer Shafi'"", 'G'), ('Gêgê', 'D'), ('Ahmed Bamsaud', 'D'), ('Sami Al Khaibari', 'D'), ('Mokher Al-Rashidi', 'D'), ('Neto', 'M'), ('Abdulah Al Mutairi', 'M'), ('Abdulrahman Al Barakah', 'M'), ('S. Owusu', 'M'), ('R. Fernández', 'F'), ('Arsénio', 'M')]","[('B. Jones', 'G'), ('Maicon', 'D'), ('Abdullah Madu', 'D'), ('Sultan Al Ghanam', 'D'), ('Giuliano', 'M'), ('Petros', 'M'), ('Awdh Faraj', 'D'), ('Abdullah Alkhaibari', 'M'), ('N. Amrabat', 'M'), ('A. Musa', 'M'), ('A. Hamdallah', 'F')]",13,Match Finished,6.29,7.13
97,234875,Abha,Dhamk,3.0,2.0,Prince Sultan bin Abdul Aziz Stadium,I. Bebek,2019-12-28T14:40:00+03:00,2019/2020,A. Chebbi,N. Zekri,4-1-4-1,4-1-4-1,"[(""A. M'Hamdi"", 'G'), ('Karam Barnawi', 'D'), ('M. Tahrat', 'D'), ('A. Atouchi', 'D'), ('Khalid Al-Khathlan', 'D'), ('K.  Aouadhi', 'M'), ('R. Gabriel', 'M'), ('S. Bguir', 'M'), ('Ammar Al Najjar', 'M'), ('Sumayhan Alnabit', 'M'), ('F. Andriatsima', 'F')]","[('Khaled Sharahili', 'G'), ('Jorge Fellipe', 'D'), ('Majed Hazazi', 'D'), ('B. Sarr', 'D'), ('Hamad Al Jayzani', 'D'), ('Mohammed Abusabaan', 'M'), ('Zezinho', 'M'), ('Abdulrahman Al-Safari', 'M'), ('Abdul Wahab Jafar', 'M'), ('Mazen Abu Shararah', 'F'), ('Z. Hadraf', 'M')]",13,Match Finished,6.89,6.51
98,234879,Al-Ettifaq,Al Taawon,1.0,0.0,Prince Mohamed bin Fahd Stadium,I. Kružliak,2019-12-28T16:35:00+03:00,2019/2020,Khaled Al Atawi,Paulo Sérgio,4-2-3-1,4-2-3-1,"[(""R. M'Bolhi"", 'G'), ('O. Haddadi', 'D'), ('Saleh Al Qumayzi', 'D'), ('C. Yamberé', 'D'), ('Saeed Al Rubaie', 'D'), ('N. Sliti', 'M'), ('Ali Abdullah Hazzazi', 'M'), ('Hamed Al Ghamdi', 'M'), ('S. Doukara', 'M'), ('Saleh Al Jamaan', 'M'), ('Hazzaa Al Hazzaa', 'F')]","[('Cássio', 'G'), ('Ricardo Machado', 'D'), ('Ahmad Asiri', 'D'), ('Madallah Alolayan', 'D'), ('Talal Alabsi', 'D'), ('Sandro Manoel', 'M'), ('Nildo Petrolina', 'M'), ('C. Amissi', 'M'), ('Abdulmajeed Al-Swat', 'M'), ('Héldon', 'M'), ('L. Tawamba Kana', 'F')]",13,Match Finished,6.97,6.79
99,234876,Al Shabab,Al-Ahli Jeddah,1.0,0.0,Prince Faisal bin Fahd Stadium,O. Hațegan,2019-12-28T16:50:00+03:00,2019/2020,Luis García,C. Gross,4-1-4-1,4-2-3-1,"[('F. Ben Mustapha', 'G'), ('Mohammed Salem', 'D'), ('D. Benlamri', 'D'), ('Ahmed Sharahili', 'D'), ('Fahad Zahim', 'M'), ('Muteb Al Mufarrij', 'D'), (""A. N'Diaye"", 'M'), ('D. Moreno', 'F'), ('Abdulmalek Al Shammary', 'M'), ('Turki Al-Ammar', 'M'), ('C. Guanca', 'M')]","[('Yasser Al Mosailem', 'G'), ('Lucas Lima', 'D'), ('Mohammed Al Fatil', 'D'), ('Saeed Al Mowalad', 'D'), ('Mohammed Al-Khabrani', 'D'), ('Josef de Souza', 'M'), ('Hussain Al Mogahwi', 'M'), ('E. Sarić', 'M'), ('Salman Al Moasher', 'M'), ('Djaniny Tavares', 'F'), ('Abdulfattah Asiri', 'M')]",13,Match Finished,6.9,6.84
100,234877,Al-Ittihad FC,Al-Fateh,1.0,1.0,King Abdul Aziz Stadium,I. Kovacs,2019-12-28T18:50:00+03:00,2019/2020,H. ten Cate,Y. Ferrera,4-2-3-1,4-2-3-1,"[('Fawaz Al Qarni', 'G'), ('Mansour Al Harbi', 'D'), ('Ammar Al Daheem', 'D'), ('Hamdan Al Shamrani', 'D'), ('Muhannad Shanqeeti', 'D'), ('C. Villanueva', 'M'), ('Abdulaziz Al Bishi', 'M'), ('Abdulelah Al Malki', 'M'), ('Essam Al Muwallad', 'M'), ('Romarinho', 'F'), ('Abdulrahman Al Obod', 'M')]","[('M. Koval', 'G'), ('Ali Alawjami', 'D'), ('Nawaf Boushal', 'D'), ('M. Janota', 'M'), ('Saeed Al Dosari', 'M'), ('G. Wikheim', 'M'), ('M. Saadane', 'D'), ('Majed Kanabah', 'M'), ('Mohammed Al Saeed', 'D'), ('Mohammed Majrashi', 'F'), ('Ali Al Zaqan', 'M')]",13,Match Finished,6.86,6.8
101,234853,Al-Hilal Saudi FC,Al-Adalah,7.0,0.0,King Saud University Stadium,I. Kružliak,2019-12-30T16:55:00+03:00,2019/2020,R. Lucescu,N. Beyaoui,4-2-3-1,4-1-4-1,"[('Abdullah Al Maiouf', None), ('Yasir Al Shahrani', 'D'), ('Abdullah Al Hafith', 'D'), ('Mohammed Al Burayk', 'D'), ('Ali Albulayhi', 'D'), ('G. Cuéllar', 'M'), ('A. Carrillo', 'M'), ('Nawaf Al Abid', 'M'), ('Mohammed Kanoo', 'M'), ('B. Gomis', 'F'), ('S. Giovinco', 'M')]","[('Ali Al Mazidi', 'G'), ('Mortada Al Barrih', 'D'), ('S. Mandaw', 'D'), ('Radhi Al Radhi', 'D'), ('Ali Al-Salem', 'D'), ('Y. Fouzai', 'M'), ('Bader Al Sulaiteen', 'M'), ('A. Cissé', 'M'), ('Riyadh Sharahili', 'M'), ('M. Biteghé', 'M'), ('C. Andriamatsinoro', 'F')]",10,Match Finished,7.49,5.85
102,234861,Al-Hilal Saudi FC,Al-Ahli Jeddah,3.0,1.0,King Saud University Stadium,S. Marciniak,2020-01-07T19:00:00+03:00,2019/2020,R. Lucescu,C. Gross,4-2-3-1,4-4-2,"[('Abdullah Al Maiouf', None), ('Mohammed Jahfali', 'D'), ('Yasir Al Shahrani', 'D'), ('Abdullah Al Hafith', 'D'), ('Mohammed Al Burayk', 'D'), ('G. Cuéllar', 'M'), ('A. Carrillo', 'M'), ('Salman Al Faraj', 'M'), ('Salem Al Dawsari', 'M'), ('Mohammed Kanoo', 'M'), ('B. Gomis', 'F')]","[('Yasser Al Mosailem', 'G'), ('Lucas Lima', 'D'), ('Mohammed Al Fatil', 'D'), ('Mohammed Al-Khabrani', 'D'), ('Josef de Souza', 'M'), ('E. Sarić', 'M'), ('Yazeed Al Bakr', 'D'), ('Y. Belaïli', 'M'), ('Djaniny Tavares', 'F'), ('Omar Al Somah', 'F'), ('Abdulfattah Asiri', 'M')]",11,Match Finished,7.02,6.72
103,234881,Al-Adalah,Al-Fayha,1.0,1.0,Prince Abdullah bin Jalawi Sports City Stadium,M. Jug,2020-01-09T16:45:00+03:00,2019/2020,N. Beyaoui,Jorge Simão,4-2-3-1,4-2-3-1,"[('A. Mathlouthi', 'G'), ('Mortada Al Barrih', 'D'), ('S. Mandaw', 'D'), ('Radhi Al Radhi', 'D'), ('Ali Al-Salem', 'D'), ('Bader Al Sulaiteen', 'M'), ('Ahmed Al Sultan', 'M'), ('A. Cissé', 'M'), ('Riyadh Sharahili', 'M'), ('M. Biteghé', 'M'), ('C. Andriamatsinoro', 'F')]","[(""Amer Shafi'"", 'G'), ('Abdullah Kano', 'D'), ('Ahmed Bamsaud', 'D'), ('Sami Al Khaibari', 'D'), ('Mokher Al-Rashidi', 'D'), ('Neto', 'M'), ('Abdulah Al Mutairi', 'M'), ('Abdulrahman Al Barakah', 'M'), ('Abdulkarim Al Qahtani', 'M'), ('R. Fernández', 'F'), ('Arsénio', 'M')]",14,Match Finished,6.93,6.89
104,234883,Al-Hazm,Al Shabab,0.0,1.0,Ar-Rass Stadium,S. Marciniak,2020-01-10T14:35:00+03:00,2019/2020,D. Isăilă,Luis García,4-2-3-1,4-1-4-1,"[('M. Asselah', 'G'), ('Alemão', 'D'), ('Abdullah Al-Shammari', 'D'), ('Mohammed Al-Zubaidi', 'D'), ('D. Fettouhi', 'M'), ('Muralha', 'M'), ('Abdulaziz Al-Nashi', 'M'), ('Osama Al Khalaf', 'D'), ('C. Strandberg', 'F'), ('Mansor Hamzi', 'M'), ('Faris Al Alayaf', 'M')]","[('F. Ben Mustapha', 'G'), ('Mohammed Salem', 'D'), ('D. Benlamri', 'D'), ('Ahmed Sharahili', 'D'), ('Muteb Al Mufarrij', 'D'), (""A. N'Diaye"", 'M'), ('D. Moreno', 'M'), ('Abdulmajeed Al Sulaiheem', 'M'), ('M. Diop', 'F'), ('Sebá', 'M'), ('C. Guanca', 'M')]",14,Match Finished,6.8,6.98
105,234886,Al Taawon,Al-Fateh,2.0,1.0,King Abdullah Sport City Stadium,Khaled Al Teris,2020-01-10T17:05:00+03:00,2019/2020,Abdullah Assiri,Y. Ferrera,4-2-3-1,4-2-3-1,"[('Cássio', 'G'), ('Ricardo Machado', 'D'), ('Ahmad Asiri', 'D'), ('Madallah Alolayan', 'D'), ('Sandro Manoel', 'M'), ('Nildo Petrolina', 'D'), ('C. Amissi', 'M'), ('Ryan Al Mousa', 'M'), ('Rabeaa Sefiani', 'F'), ('Héldon', 'M'), ('Fahad Ayidh Al Rashidi', 'M')]","[('M. Koval', 'G'), ('André Pinto', 'D'), ('Ali Alawjami', 'M'), ('Nawaf Boushal', 'D'), ('M. Janota', 'M'), ('Mohammed Alfehaid', 'M'), ('Tawfiq Buhumaid', 'D'), ('G. Wikheim', 'M'), ('M. Saadane', 'D'), ('M. te Vrede', 'F'), ('Ali Al Zaqan', 'M')]",14,Match Finished,7.11,6.73
106,234887,Al-Nassr,Al-Ittihad FC,1.0,1.0,Prince Faisal bin Fahd Stadium,Jesús Gil,2020-01-10T19:05:00+03:00,2019/2020,Rui Vitória,H. ten Cate,4-2-3-1,4-3-3,"[('Zaid Al Bawardi', 'G'), ('Abdullah Madu', 'D'), ('Sultan Al Ghanam', 'D'), ('Naif Almas', 'D'), ('Giuliano', 'M'), ('Petros', 'M'), ('Awdh Faraj', 'D'), ('Abdullah Alkhaibari', 'M'), ('N. Amrabat', 'M'), ('A. Musa', 'M'), ('A. Hamdallah', 'F')]","[('Marcelo Grohe', 'G'), ('Mansour Al Harbi', 'D'), ('Hamdan Al Shamrani', 'D'), ('Muhannad Shanqeeti', 'D'), ('K. El Ahmadi', 'M'), ('L. Gil', 'M'), ('Jonas', 'D'), ('Abdulelah Al Malki', 'M'), ('Romarinho', 'F'), ('Abdulrahman Al Obod', 'F'), ('Haroune Camara', 'F')]",14,Match Finished,6.73,6.88
107,234884,Dhamk,Al-Ettifaq,2.0,2.0,Prince Sultan bin Abdul Aziz Stadium,P. Kralovec,2020-01-11T14:50:00+03:00,2019/2020,N. Zekri,Khaled Al Atawi,4-1-4-1,4-4-2,"[('M. Zeghba', 'G'), ('S. Vittor', 'D'), ('Majed Hazazi', 'D'), ('F. Chafaï', 'D'), ('B. Sarr', 'M'), ('Hassan Raghfawi', 'D'), ('Mohammed Abusabaan', 'M'), ('I. Chenihi', 'M'), ('N. Ammari', 'M'), ('Ayman Al-Hujaili', 'M'), ('Mazen Abu Shararah', 'F')]","[(""R. M'Bolhi"", 'G'), ('O. Haddadi', 'D'), ('Saleh Al Qumayzi', 'D'), ('C. Yamberé', 'D'), ('Saeed Al Rubaie', 'D'), ('F. Kiss', 'M'), ('N. Sliti', 'M'), ('Ali Abdullah Hazzazi', 'M'), ('S. Doukara', 'F'), ('Mohammed Al Kuwaykibi', 'M'), ('Hazzaa Al Hazzaa', 'F')]",14,Match Finished,6.8,6.98
108,234885,Al-Faisaly FC,Al-Raed,0.0,1.0,Al Majma'ah Sports City Stadium,Mohammed Al Hoaish,2020-01-11T17:05:00+03:00,2019/2020,Péricles Chamusca,B. Hasi,4-2-3-1,4-2-3-1,"[('Mustafa Malayekah', 'G'), ('Igor Rossi', 'D'), ('Aqeel Al Sahbi', 'D'), ('Khaled Al Ghamdi', 'D'), ('Mohammed Qassem Al Nakhli', 'D'), ('K. Hyland', 'M'), ('Abdulaziz Al Dawsari', 'M'), ('R. Bonevacia', 'M'), ('Hussain Al Monassar', 'M'), ('Ahmed Al-Fiqi', 'M'), ('William', 'F')]","[('Ahmad Al Harbi', 'G'), ('E. Palomeque', 'D'), ('Mohammed Al Amri', 'D'), ('Abdullah Al Fahad', 'D'), ('Mohammed Al-Shoraimi', 'D'), ('A. Djoum', 'M'), ('Jehad Al Hussain', 'M'), ('M. Fouzair', 'M'), ('Rayed Al Ghamdi', 'F'), ('Sultan Farhan', 'M'), ('J. Daoudi', 'M')]",14,Match Finished,6.76,6.95
109,234888,Al-Hilal Saudi FC,Al Wehda Club,3.0,1.0,King Saud University Stadium,O. Hațegan,2020-01-11T19:05:00+03:00,2019/2020,R. Lucescu,D. Carreño,4-2-3-1,4-2-3-1,"[('Abdullah Al Maiouf', None), ('Yasir Al Shahrani', 'D'), ('Abdullah Al Hafith', 'D'), ('Mohammed Al Burayk', 'D'), ('Ali Albulayhi', 'D'), ('G. Cuéllar', 'M'), ('A. Carrillo', 'M'), ('Hattan Bahebri', 'M'), ('Mohammed Kanoo', 'M'), ('B. Gomis', 'F'), ('S. Giovinco', 'M')]","[('Abdullah Al Jadani', 'G'), ('Botía', 'D'), ('Renato Chaves', 'D'), ('Abdullah Al Zoari', 'D'), ('Waleed Bakshween', 'M'), ('Anselmo', 'M'), ('Mohammed Al Qarni', 'M'), ('Luisinho', 'M'), ('Fawaz Al Sagourq', 'D'), ('C. Goodwin', 'M'), ('Y. Niakaté', 'F')]",14,Match Finished,6.93,6.56
